Airport,Nearest Airport,Distance (km),Flight Time (hours),Fuel Required (liters)
Sishen Airport,Vryburg Airport,186.41586356526918,0.23301982945658647,582.5495736414662
Hendrik Swellengrebel Airport,Robertson Airport,58.994495630058445,0.07374311953757305,184.35779884393264
Hendrik Swellengrebel Airport,Overberg Airport,59.867373539111114,0.07483421692388889,187.08554230972223
Hendrik Swellengrebel Airport,Bredasdorp Airport,78.20887545666372,0.09776109432082965,244.40273580207412
Hendrik Swellengrebel Airport,Oudtshoorn Airport,166.0748921513557,0.2075936151891946,518.9840379729866
Hendrik Swellengrebel Airport,Cape Town International Airport,173.25896902453422,0.21657371128066777,541.4342782016694
Skukuza Airport,Malamala Airport,16.43367815551462,0.020542097694393274,51.355244235983186
Skukuza Airport,Arathusa Safari Lodge Airport,24.92274140352159,0.03115342675440199,77.88356688600497
Skukuza Airport,Riverside Airport,51.97910844935727,0.06497388556169659,162.43471390424148
Skukuza Airport,Kruger Mpumalanga International Airport,67.52895320853861,0.08441119151067326,211.02797877668317
Skukuza Airport,Hoedspruit Air Force Base Airport,85.39337491479577,0.10674171864349472,266.8542966087368
Tommys Field Airport,Lime Acres Finsch Mine Airport,45.118403662971,0.056398004578713745,140.99501144678436
Tommys Field Airport,Sishen Airport,67.7572910475768,0.084696613809471,211.74153452367747
Tommys Field Airport,Johan Pienaar Airport,98.0862987389336,0.12260787342366701,306.5196835591675
Tommys Field Airport,Witberg Tswalu Airport,127.3169753625263,0.15914621920315788,397.8655480078947
Tommys Field Airport,Pierre Van Ryneveld Airport,170.63592633526622,0.2132949079190828,533.237269797707
New Tempe Airport,Bram Fischer International Airport,15.580680368381424,0.01947585046047678,48.68962615119195
New Tempe Airport,Welkom Airport,125.04304437430558,0.15630380546788197,390.7595136697049
New Tempe Airport,Harmony Airport,126.18870736231165,0.15773588420288956,394.3397105072239
New Tempe Airport,Mejametalana Airbase,134.33508573670346,0.16791885717087932,419.7971429271983
New Tempe Airport,Kimberley Airport,138.1545008274678,0.17269312603433476,431.7328150858369
Tutuka Power Station Airport,Secunda Airport,32.63111079412135,0.040788888492651686,101.97222123162922
Tutuka Power Station Airport,Majuba Power Station Airport,55.0635049391577,0.06882938117394713,172.07345293486782
Tutuka Power Station Airport,Ermelo Airport,71.01440726037045,0.08876800907546306,221.92002268865767
Tutuka Power Station Airport,Witbank Airport,105.64348379379004,0.13205435474223756,330.1358868555939
Tutuka Power Station Airport,Springs Airfield,110.45806346767023,0.13807257933458777,345.18144833646943
Tzaneen Airport,Hendrik Van Eck Airport,85.05671901523614,0.10632089876904517,265.80224692261294
Tzaneen Airport,Pietersburg Municipal Airport,86.78667915296512,0.1084833489412064,271.208372353016
Tzaneen Airport,Polokwane International Airport,88.73640696522799,0.11092050870653498,277.30127176633744
Tzaneen Airport,Hoedspruit Air Force Base Airport,94.78045172462862,0.11847556465578578,296.18891163946444
Tzaneen Airport,Makhado Air Force Base Airport,97.94964731176742,0.12243705913970927,306.0926478492732
Prince Mangosuthu Buthelezi Airport,Richards Bay Airport,80.8902305973173,0.10111278824664663,252.78197061661658
Prince Mangosuthu Buthelezi Airport,Mkuze Airport,98.6836714061895,0.12335458925773687,308.3864731443422
Prince Mangosuthu Buthelezi Airport,Zulu Inyala Airport,102.1439658314405,0.12767995728930062,319.19989322325154
Prince Mangosuthu Buthelezi Airport,Greytown Airport,120.25484137421286,0.15031855171776606,375.79637929441515
Prince Mangosuthu Buthelezi Airport,King Shaka International Airport,146.2916881055536,0.182864610131942,457.161525329855
Pierre Van Ryneveld Airport,Tommys Field Airport,170.63592633526622,0.2132949079190828,533.237269797707
Pierre Van Ryneveld Airport,Witberg Tswalu Airport,178.89141774472995,0.22361427218091243,559.0356804522811
Pierre Van Ryneveld Airport,Sishen Airport,190.17104525834793,0.23771380657293492,594.2845164323373
Pierre Van Ryneveld Airport,Alkantpan Copper Airport,196.15385967165648,0.2451923245895706,612.9808114739266
Pierre Van Ryneveld Airport,Lime Acres Finsch Mine Airport,213.6057287557006,0.26700716094462573,667.5179023615643
K. D. Matanzima Airport,Port St Johns Airport,80.61953638201956,0.10077442047752445,251.93605119381112
K. D. Matanzima Airport,Queenstown Airport,174.7256259752226,0.21840703246902826,546.0175811725707
K. D. Matanzima Airport,Margate Airport,176.50351256696794,0.22062939070870993,551.5734767717748
K. D. Matanzima Airport,Ben Schoeman Airport,183.4224594572235,0.22927807432152938,573.1951858038235
K. D. Matanzima Airport,Bisho Airport,199.26605030584972,0.24908256288231215,622.7064072057804
Vryburg Airport,Johan Pienaar Airport,140.68731280517474,0.17585914100646843,439.6478525161711
Vryburg Airport,Mmabatho International Airport,154.56322534809647,0.19320403168512057,483.01007921280143
Vryburg Airport,Lichtenburg Airport,170.3570404385172,0.2129463005481465,532.3657513703663
Vryburg Airport,Sishen Airport,186.41586356526918,0.23301982945658647,582.5495736414662
Vryburg Airport,Hendrik Potgieter Airport,193.08597621489673,0.24135747026862092,603.3936756715523
Virginia Airport,King Shaka International Airport,18.298566250055856,0.02287320781256982,57.18301953142455
Virginia Airport,Pietermaritzburg Airport,65.24364657114874,0.08155455821393592,203.8863955348398
Virginia Airport,Greytown Airport,85.2219729729695,0.10652746621621187,266.31866554052965
Virginia Airport,Margate Airport,138.743427224571,0.17342928403071375,433.5732100767844
Virginia Airport,Richards Bay Airport,152.04576199787667,0.19005720249734584,475.1430062433646
Vredendal Airport,Calvinia Airport,113.20242006919318,0.14150302508649149,353.75756271622873
Vredendal Airport,Langebaanweg Airport,151.64025417677755,0.18955031772097194,473.8757943024299
Vredendal Airport,Saldanha /Vredenburg Airport,156.41179178716146,0.19551473973395184,488.7868493348796
Vredendal Airport,Springbok Airport,224.0101675162231,0.2800127093952789,700.0317734881972
Vredendal Airport,Ysterplaat Air Force Base,250.58405313471897,0.31323006641839873,783.0751660459969
Vereeniging Airport,Rand Airport,40.60410143452374,0.05075512679315468,126.88781698288669
Vereeniging Airport,Brakpan Airport,49.765254665432614,0.062206568331790765,155.5164208294769
Vereeniging Airport,OR Tambo International Airport,55.232501019537864,0.06904062627442233,172.6015656860558
Vereeniging Airport,Springs Airfield,56.02255834242943,0.07002819792803679,175.07049482009197
Vereeniging Airport,Parys Airport,57.88737119075196,0.07235921398843996,180.8980349710999
Wonderboom Airport,Swartkop Air Force Base,18.266824553024477,0.022833530691280596,57.083826728201494
Wonderboom Airport,Waterkloof Air Force Base,19.50980832395309,0.024387260404941366,60.96815101235342
Wonderboom Airport,Grand Central Airport,37.77810352235545,0.04722262940294431,118.05657350736078
Wonderboom Airport,Lanseria Airport,43.44979022447559,0.05431223778059449,135.78059445148622
Wonderboom Airport,Brits Airport,47.00766274632126,0.058759578432901576,146.89894608225393
Witbank Airport,Middelburg Airport,29.783005115578938,0.03722875639447367,93.07189098618417
Witbank Airport,Secunda Airport,76.67619972658768,0.0958452496582346,239.6131241455865
Witbank Airport,Springs Airfield,91.90105247379446,0.11487631559224308,287.1907889806077
Witbank Airport,Marble Hall Airport,93.85758154900417,0.1173219769362552,293.30494234063804
Witbank Airport,Waterkloof Air Force Base,97.20253483421293,0.12150316854276616,303.7579213569154
Waterkloof Air Force Base,Swartkop Air Force Base,6.225945639911842,0.007782432049889803,19.456080124724508
Waterkloof Air Force Base,Grand Central Airport,19.183390641193775,0.02397923830149222,59.94809575373055
Waterkloof Air Force Base,Wonderboom Airport,19.50980832395309,0.024387260404941366,60.96815101235342
Waterkloof Air Force Base,Lanseria Airport,32.04385150236568,0.040054814377957104,100.13703594489276
Waterkloof Air Force Base,OR Tambo International Airport,34.33630718074941,0.04292038397593676,107.3009599398419
Welkom Airport,Harmony Airport,21.467431884580353,0.026834289855725443,67.08572463931361
Welkom Airport,Hendrik Potgieter Airport,69.89687504645582,0.08737109380806977,218.42773452017443
Welkom Airport,Kroonstad Airport,74.29671117748589,0.09287088897185736,232.1772224296434
Welkom Airport,P C Pelser Airport,124.85908182468124,0.15607385228085155,390.18463070212886
Welkom Airport,New Tempe Airport,125.04304437430558,0.15630380546788197,390.7595136697049
Ysterplaat Air Force Base,Cape Town International Airport,11.947485290862415,0.01493435661357802,37.335891533945045
Ysterplaat Air Force Base,Langebaanweg Airport,107.96883268230559,0.134961040852882,337.402602132205
Ysterplaat Air Force Base,Saldanha /Vredenburg Airport,114.88939695251896,0.1436117461906487,359.02936547662176
Ysterplaat Air Force Base,Robertson Airport,130.3375620153324,0.1629219525191655,407.30488129791377
Ysterplaat Air Force Base,Bredasdorp Airport,167.17725246040192,0.2089715655755024,522.428913938756
Zeerust Airport,Mmabatho International Airport,54.30914255883023,0.0678864281985378,169.71607049634449
Zeerust Airport,Lichtenburg Airport,65.46237787963501,0.08182797234954377,204.56993087385942
Zeerust Airport,Morningside Farm Airport,87.80749939542957,0.10975937424428697,274.39843561071746
Zeerust Airport,Sir Seretse Khama International Airport,116.301779462153,0.14537722432769123,363.4430608192281
Zeerust Airport,Pilanesberg International Airport,117.48221449694476,0.14685276812118095,367.1319203029524
Francistown Airport,Selebi Phikwe Airport,106.0553524352674,0.13256919054408425,331.4229763602106
Francistown Airport,Sua Pan Airport,156.5177701372917,0.19564721267161464,489.1180316790366
Francistown Airport,Joshua Mqabuko Nkomo International Airport,173.7795564728579,0.21722444559107237,543.061113977681
Francistown Airport,Limpopo Valley Airport,205.52901565225346,0.25691126956531685,642.2781739132921
Francistown Airport,Orapa Airport,224.33919209754683,0.28042399012193353,701.0599753048339
Jwaneng Airport,Sir Seretse Khama International Airport,124.41401217731429,0.15551751522164287,388.79378805410715
Jwaneng Airport,Mmabatho International Airport,158.16416672412973,0.19770520840516215,494.26302101290537
Jwaneng Airport,Zeerust Airport,175.40680369545115,0.21925850461931393,548.1462615482848
Jwaneng Airport,Lichtenburg Airport,230.14767712370684,0.28768459640463356,719.2114910115839
Jwaneng Airport,Morningside Farm Airport,254.7813966972466,0.3184767458715583,796.1918646788957
Kasane Airport,Spray View Airport,69.99574452292333,0.08749468065365416,218.73670163413541
Kasane Airport,Livingstone Airport,70.00766529071815,0.08750958161339768,218.77395403349422
Kasane Airport,Victoria Falls International Airport,77.35550318635269,0.09669437898294087,241.73594745735215
Kasane Airport,Katima Mulilo Airport,106.82918932000113,0.13353648665000142,333.84121662500354
Kasane Airport,Hwange (Town) Airport,155.19095450215877,0.19398869312769848,484.9717328192462
Maun Airport,Delta Camp Airport,60.292649008816916,0.07536581126102114,188.41452815255286
Maun Airport,Khwai River Lodge Airport,98.26306384929124,0.12282882981161405,307.07207452903515
Maun Airport,Camp Okavango Airport,99.32890355645483,0.12416112944556854,310.4028236139213
Maun Airport,Hunda Airport,126.41955622954194,0.1580244452869274,395.0611132173185
Maun Airport,Vumbura Airport,129.88491975798166,0.16235614969747708,405.8903742436927
Sir Seretse Khama International Airport,Zeerust Airport,116.301779462153,0.14537722432769123,363.4430608192281
Sir Seretse Khama International Airport,Jwaneng Airport,124.41401217731429,0.15551751522164287,388.79378805410715
Sir Seretse Khama International Airport,Mmabatho International Airport,142.68245610271995,0.17835307012839993,445.88267532099985
Sir Seretse Khama International Airport,Pilanesberg International Airport,153.32489071797855,0.19165611339747318,479.14028349368294
Sir Seretse Khama International Airport,Morningside Farm Airport,161.83733312208994,0.20229666640261243,505.7416660065311
Selebi Phikwe Airport,Francistown Airport,106.0553524352674,0.13256919054408425,331.4229763602106
Selebi Phikwe Airport,Limpopo Valley Airport,134.70959570085225,0.16838699462606532,420.9674865651633
Selebi Phikwe Airport,Alldays Airport,143.8269370265674,0.17978367128320927,449.45917820802316
Selebi Phikwe Airport,Makhado Air Force Base Airport,227.49543352700277,0.2843692919087535,710.9232297718837
Selebi Phikwe Airport,Joshua Mqabuko Nkomo International Airport,240.38744948520392,0.30048431185650487,751.2107796412622
Maya-Maya Airport,Ndolo Airport,11.70925561385349,0.014636569517316862,36.59142379329215
Maya-Maya Airport,Ndjili International Airport,25.924612901939863,0.03240576612742483,81.01441531856207
Maya-Maya Airport,Mbanza Congo Airport,249.48845039625135,0.31186056299531417,779.6514074882855
Maya-Maya Airport,Bandundu Airport,258.3061441561221,0.32288268019515265,807.2067004878817
Maya-Maya Airport,Tshimpi Airport,264.01009144337434,0.3300126143042179,825.0315357605448
Owando Airport,Oyo Ollombo Airport,77.013698995982,0.09626712374497749,240.66780936244373
Owando Airport,Ouesso Airport,237.6421045530654,0.29705263069133175,742.6315767283294
Owando Airport,Okondja Airport,253.8924800903765,0.3173656001129706,793.4140002824265
Owando Airport,Mbandaka Airport,267.4372250442426,0.33429653130530324,835.7413282632581
Owando Airport,Inongo Airport,303.4481472269728,0.379310184033716,948.2754600842901
Ouesso Airport,Impfondo Airport,225.78894103835256,0.2822361762979407,705.5904407448517
Ouesso Airport,Owando Airport,237.6421045530654,0.29705263069133175,742.6315767283294
Ouesso Airport,Berbérati Airport,289.4725611379653,0.3618407014224566,904.6017535561415
Ouesso Airport,Mbandaka Airport,306.27570818020877,0.38284463522526097,957.1115880631525
Ouesso Airport,Oyo Ollombo Airport,314.64754594776235,0.39330943243470295,983.2735810867574
Pointe Noire Airport,Cabinda Airport,92.61601607225438,0.11577002009031798,289.42505022579496
Pointe Noire Airport,Ngot Nzoungou Airport,109.1333242059832,0.136416655257479,341.0416381436975
Pointe Noire Airport,Muanda Airport,133.62964829900733,0.16703706037375915,417.59265093439785
